question,distractor_type,meteor_score,semantic_similarity,grammar_score,diversity_score,subject
What is the primary role of fiber in the diet?,partial_truths,0.10802469135802471,0.33490047,1.0,0.706204197604214,nutrition
An object with mass m is moving with velocity v. What is its kinetic energy?,partial_truths,0.0,0.52080625,0.5,0.34165390019148906,high_school_physics
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,partial_truths,0.32875249814608504,0.6614349,1.0,0.3549089544838709,professional_law
What is the primary function of mitochondria in a cell?,partial_truths,0.35110420979986195,0.50061446,1.0,0.8194705576242862,high_school_biology
Which of the following is NOT involved in photosynthesis?,partial_truths,0.2314814814814815,0.50608355,1.0,0.5581341436942736,high_school_biology
Which philosopher is associated with the concept of the 'social contract'?,partial_truths,0.0,0.17946933,1.0,0.36518146050491307,philosophy
Which of the following is NOT a water-soluble vitamin?,partial_truths,0.1365237417868997,0.54621726,1.0,0.4359002252162618,nutrition
"If f(x) = 3x² - 2x + 5, what is f'(x)?",partial_truths,0.5671296296296297,0.77628654,1.0,0.30771049272476664,high_school_mathematics
What is the time complexity of the quicksort algorithm in the average case?,partial_truths,0.0,0.7385008,1.0,0.04728555792249974,college_computer_science
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,partial_truths,0.7538888888888889,0.83575934,0.5,0.12007491566887225,high_school_mathematics
Which of the following is Newton's Second Law of Motion?,partial_truths,0.10115185223332303,0.27810082,0.6666666666666666,0.3119231727883592,high_school_physics
Who was the first Emperor of China?,partial_truths,0.26789935832489026,0.58888274,0.8333333333333334,0.4835144645694936,high_school_world_history
The Treaty of Versailles was signed at the end of which war?,partial_truths,0.23557064203060843,0.3817779,0.8333333333333334,0.5965499261316337,high_school_world_history
What is the recency effect in memory?,partial_truths,0.5116893955118641,0.70518845,1.0,0.18392676828067336,high_school_psychology
"According to Kant's categorical imperative, one should:",partial_truths,0.13786008230452676,0.4707233,1.0,0.29534865042853986,philosophy
Who was the first Emperor of China?,partial_truths,0.08249907304412311,0.44238397,0.6666666666666666,0.32956263893298965,high_school_world_history
An object with mass m is moving with velocity v. What is its kinetic energy?,partial_truths,0.16666666666666666,0.7047799,0.5,0.5644182583844645,high_school_physics
What is the primary role of fiber in the diet?,partial_truths,0.029239766081871343,0.20334361,1.0,0.7610344004534083,nutrition
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,partial_truths,0.45995120419939756,0.6777716,1.0,0.3506718930070076,professional_law
What is the time complexity of the quicksort algorithm in the average case?,partial_truths,0.0,0.41198048,0.8333333333333334,0.3727077133088385,college_computer_science
What is the recency effect in memory?,partial_truths,0.345605215985509,0.635912,1.0,0.18840456196153157,high_school_psychology
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,partial_truths,0.625,0.7998112,0.5,0.18336336770309378,high_school_mathematics
Which of the following is NOT one of Freud's psychosexual stages of development?,partial_truths,0.1626984126984127,0.32774734,1.0,0.8433210018755756,high_school_psychology
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",partial_truths,0.056497175141242945,0.3767862,1.0,0.403557746834152,professional_medicine
"According to Kant's categorical imperative, one should:",partial_truths,0.036231884057971016,0.35346112,1.0,0.5957077673165767,philosophy
Which of the following is the most common cause of community-acquired pneumonia?,partial_truths,0.4001696832579187,0.5847984,1.0,0.36073956649275374,professional_medicine
What is the primary function of mitochondria in a cell?,partial_truths,0.39898989898989895,0.5464898,1.0,0.7351717054662643,high_school_biology
Which of the following is Newton's Second Law of Motion?,partial_truths,0.059558584875040566,0.24960315,0.6666666666666666,0.2840646622628628,high_school_physics
Which philosopher is associated with the concept of the 'social contract'?,partial_truths,0.0,0.23821019,1.0,0.3971790229180161,philosophy
The Treaty of Versailles was signed at the end of which war?,partial_truths,0.3743166793796085,0.5908367,1.0,0.6707521428613864,high_school_world_history
Which of the following is NOT involved in photosynthesis?,partial_truths,0.0,0.38752404,0.8333333333333334,0.36315172555848524,high_school_biology
"If f(x) = 3x² - 2x + 5, what is f'(x)?",partial_truths,0.47222222222222215,0.7624531,1.0,0.2954243650370299,high_school_mathematics
Which of the following is NOT a principle of object-oriented programming?,partial_truths,0.15151515151515152,0.47805086,1.0,0.6388958303113764,college_computer_science
Which of the following is NOT a water-soluble vitamin?,partial_truths,0.11864946647555345,0.44884703,1.0,0.39420311213062026,nutrition
Under what circumstances can a private citizen legally use deadly force against another person?,partial_truths,0.02136752136752137,0.35612747,1.0,0.45538164053971375,professional_law
"According to Kant's categorical imperative, one should:",partial_truths,0.03745318352059925,0.42033255,1.0,0.5345497358263088,philosophy
Which of the following is NOT a water-soluble vitamin?,partial_truths,0.12826135852451645,0.56350607,0.6666666666666666,0.4189879340828108,nutrition
Which philosopher is associated with the concept of the 'social contract'?,partial_truths,0.0,0.20970349,1.0,0.6031683282918646,philosophy
"If f(x) = 3x² - 2x + 5, what is f'(x)?",partial_truths,0.4382716049382716,0.78559256,1.0,0.28868186822427666,high_school_mathematics
Which of the following is NOT one of Freud's psychosexual stages of development?,partial_truths,0.3968253968253968,0.632049,1.0,0.7617926214674758,high_school_psychology
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,partial_truths,0.2120848713516932,0.6559787,1.0,0.2876960357606162,professional_law
An object with mass m is moving with velocity v. What is its kinetic energy?,partial_truths,0.16666666666666666,0.7047799,0.5,0.5644182583844645,high_school_physics
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",partial_truths,0.0,0.25137523,1.0,0.6544627524373133,professional_medicine
Which of the following is Newton's Second Law of Motion?,partial_truths,0.0,0.18472154,0.8333333333333334,0.39984236316576577,high_school_physics
What is the recency effect in memory?,partial_truths,0.28384915489587126,0.6499204,1.0,0.2702034860561518,high_school_psychology
Under what circumstances can a private citizen legally use deadly force against another person?,partial_truths,0.02136752136752137,0.34044072,1.0,0.492356356849505,professional_law
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,partial_truths,0.625,0.83683175,0.5,0.12007491566887225,high_school_mathematics
Which of the following is the most common cause of community-acquired pneumonia?,partial_truths,0.03703703703703704,0.2896184,1.0,0.45684769701588435,professional_medicine
Which of the following is NOT involved in photosynthesis?,partial_truths,0.0,0.3435918,1.0,0.4744218766233533,high_school_biology
Which of the following is NOT a principle of object-oriented programming?,partial_truths,0.06666666666666668,0.36775795,1.0,0.6100416966147763,college_computer_science
What is the primary role of fiber in the diet?,partial_truths,0.031446540880503145,0.17728591,1.0,0.7850734825344164,nutrition
The Treaty of Versailles was signed at the end of which war?,partial_truths,0.13888888888888887,0.3022834,1.0,0.4066326466162855,high_school_world_history
Who was the first Emperor of China?,partial_truths,0.06666666666666667,0.3713039,0.6666666666666666,0.544232311507369,high_school_world_history
What is the primary function of mitochondria in a cell?,partial_truths,0.5217773057915487,0.6607159,1.0,0.7606536099400728,high_school_biology
What is the time complexity of the quicksort algorithm in the average case?,partial_truths,0.3125,0.75917035,0.8333333333333334,0.28629702285025627,college_computer_science
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,partial_truths,0.35738452014521455,0.72436,1.0,0.23214517453133546,professional_law
Which of the following is the most common cause of community-acquired pneumonia?,partial_truths,0.15151515151515152,0.578048,1.0,0.4237052119729587,professional_medicine
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,partial_truths,0.6933333333333334,0.8039015,0.5,0.15043257341892724,high_school_mathematics
What is the time complexity of the quicksort algorithm in the average case?,partial_truths,0.050505050505050504,0.2886308,0.611111111111111,0.4016632037401731,college_computer_science
The Treaty of Versailles was signed at the end of which war?,partial_truths,0.1687854902957878,0.41385484,1.0,0.33421343061035397,high_school_world_history
An object with mass m is moving with velocity v. What is its kinetic energy?,partial_truths,0.0,0.60292935,0.5,0.4375940607440529,high_school_physics
What is the primary function of mitochondria in a cell?,partial_truths,0.39563594602354296,0.5528541,1.0,0.8743523976209246,high_school_biology
Which of the following is NOT a water-soluble vitamin?,partial_truths,0.14854426619132502,0.41094232,1.0,0.3944896299644976,nutrition
Under what circumstances can a private citizen legally use deadly force against another person?,partial_truths,0.05799755799755799,0.34806708,1.0,0.46394800539153636,professional_law
Who was the first Emperor of China?,partial_truths,0.0925925925925926,0.42828798,0.6666666666666666,0.5497905313489233,high_school_world_history
"According to Kant's categorical imperative, one should:",partial_truths,0.0992219599615351,0.3857598,1.0,0.48947165998029046,philosophy
Which of the following is NOT involved in photosynthesis?,partial_truths,0.0,0.36980435,0.8333333333333334,0.41949490551327645,high_school_biology
Which of the following is Newton's Second Law of Motion?,partial_truths,0.073080369809075,0.2137581,0.4444444444444444,0.3228853054784213,high_school_physics
"If f(x) = 3x² - 2x + 5, what is f'(x)?",partial_truths,0.47222222222222227,0.7699461,1.0,0.3754484816635437,high_school_mathematics
Which of the following is NOT a principle of object-oriented programming?,partial_truths,0.0,0.12959032,1.0,0.5811664634604293,college_computer_science
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",partial_truths,0.0900900900900901,0.3305358,1.0,0.6754977073054933,professional_medicine
What is the recency effect in memory?,partial_truths,0.44580261034036006,0.6435857,1.0,0.27593896702451154,high_school_psychology
What is the primary role of fiber in the diet?,partial_truths,0.028248587570621472,0.20173925,1.0,0.6895852651752504,nutrition
Which of the following is NOT one of Freud's psychosexual stages of development?,partial_truths,0.24603174603174605,0.3872905,1.0,0.6755781466679598,high_school_psychology
Which philosopher is associated with the concept of the 'social contract'?,partial_truths,0.0,0.23538037,1.0,0.4220552671179237,philosophy
What is the recency effect in memory?,partial_truths,0.5794278458243812,0.7032898,1.0,0.22351270435008122,high_school_psychology
The Treaty of Versailles was signed at the end of which war?,partial_truths,0.09114166933162776,0.4407486,1.0,0.3569254706998331,high_school_world_history
"According to Kant's categorical imperative, one should:",partial_truths,0.09378384232185401,0.40530863,1.0,0.42477454381075025,philosophy
"If f(x) = 3x² - 2x + 5, what is f'(x)?",partial_truths,0.10763888888888888,0.716042,1.0,0.379387924036046,high_school_mathematics
An object with mass m is moving with velocity v. What is its kinetic energy?,partial_truths,0.16666666666666666,0.7047799,0.5,0.5644182583844645,high_school_physics
Which of the following is NOT a principle of object-oriented programming?,partial_truths,0.30303030303030304,0.61253625,1.0,0.7425450463760744,college_computer_science
Which of the following is NOT involved in photosynthesis?,partial_truths,0.0,0.40201664,0.8333333333333334,0.46900828211320134,high_school_biology
Which of the following is NOT one of Freud's psychosexual stages of development?,partial_truths,0.3138528138528139,0.4261786,1.0,0.6650569734283501,high_school_psychology
Under what circumstances can a private citizen legally use deadly force against another person?,partial_truths,0.0323802541544477,0.4080265,1.0,0.35199385568716496,professional_law
What is the primary function of mitochondria in a cell?,partial_truths,0.38243006993007,0.65004164,1.0,0.744410831060423,high_school_biology
Who was the first Emperor of China?,partial_truths,0.13368055555555555,0.4203873,0.8333333333333334,0.45224531152545566,high_school_world_history
Which of the following is NOT a water-soluble vitamin?,partial_truths,0.13289098815414604,0.44231638,1.0,0.43705421509112985,nutrition
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,partial_truths,0.2976701392165872,0.6549749,1.0,0.23669775863013118,professional_law
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,partial_truths,0.6855555555555556,0.8035682,0.5,0.14549204409870106,high_school_mathematics
Which philosopher is associated with the concept of the 'social contract'?,partial_truths,0.0,0.26609135,1.0,0.5659815364808516,philosophy
What is the primary role of fiber in the diet?,partial_truths,0.0,0.19376902,1.0,0.7520922179437447,nutrition
What is the time complexity of the quicksort algorithm in the average case?,partial_truths,0.16891891891891894,0.4961437,0.8333333333333334,0.3260156513803657,college_computer_science
Which of the following is Newton's Second Law of Motion?,partial_truths,0.06171837421837422,0.23311503,0.6666666666666666,0.37305390728994814,high_school_physics
Which of the following is the most common cause of community-acquired pneumonia?,partial_truths,0.3433404995904996,0.5718747,1.0,0.3921428595471023,professional_medicine
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",partial_truths,0.03787878787878788,0.37764773,1.0,0.4244711478122081,professional_medicine
Which philosopher is associated with the concept of the 'social contract'?,partial_truths,0.0,0.2160623,1.0,0.32862841708014795,philosophy
"According to Kant's categorical imperative, one should:",partial_truths,0.11248736097067745,0.4078659,1.0,0.4319686539273641,philosophy
Which of the following is NOT a water-soluble vitamin?,partial_truths,0.2225154397346382,0.7108011,1.0,0.5010941573800036,nutrition
What is the recency effect in memory?,partial_truths,0.2627067653187056,0.6057942,1.0,0.2117663494933414,high_school_psychology
The Treaty of Versailles was signed at the end of which war?,partial_truths,0.0585063085063085,0.26128078,1.0,0.3106557603684668,high_school_world_history
Which of the following is NOT a principle of object-oriented programming?,partial_truths,0.45454545454545453,0.76029134,1.0,0.6924700660075249,college_computer_science
What is the primary role of fiber in the diet?,partial_truths,0.0,0.25827697,1.0,0.7441101929336984,nutrition
Which of the following is NOT one of Freud's psychosexual stages of development?,partial_truths,0.3174603174603175,0.46322677,1.0,0.7014863243069906,high_school_psychology
Which of the following is the most common cause of community-acquired pneumonia?,partial_truths,0.2186561561561562,0.40878427,1.0,0.45388879199388993,professional_medicine
An object with mass m is moving with velocity v. What is its kinetic energy?,partial_truths,0.16666666666666666,0.7047799,0.5,0.5644182583844645,high_school_physics
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,partial_truths,0.625,0.80217046,0.5,0.17180860839374304,high_school_mathematics
Which of the following is Newton's Second Law of Motion?,partial_truths,0.0,0.1765358,1.0,0.3000850939984086,high_school_physics
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",partial_truths,0.0,0.13510323,1.0,0.6492942737362388,professional_medicine
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,partial_truths,0.42901758033851484,0.7408285,1.0,0.42979279378503915,professional_law
What is the time complexity of the quicksort algorithm in the average case?,partial_truths,0.3125,0.8012884,0.8333333333333334,0.09433396962660572,college_computer_science
What is the primary function of mitochondria in a cell?,partial_truths,0.3161813423441331,0.34701297,1.0,0.8076946658110126,high_school_biology
Under what circumstances can a private citizen legally use deadly force against another person?,partial_truths,0.05630814574825913,0.44300863,1.0,0.43963366565005196,professional_law
"If f(x) = 3x² - 2x + 5, what is f'(x)?",partial_truths,0.4036458333333333,0.6281722,1.0,0.345873755042277,high_school_mathematics
Who was the first Emperor of China?,partial_truths,0.13225475089881872,0.42244235,0.6666666666666666,0.581502860479312,high_school_world_history
Which of the following is NOT involved in photosynthesis?,partial_truths,0.0,0.41696748,0.8333333333333334,0.3658428132022154,high_school_biology
Who was the first Emperor of China?,partial_truths,0.14908976773383553,0.43891382,1.0,0.36554361468524593,high_school_world_history
What is the primary function of mitochondria in a cell?,partial_truths,0.2782634032634033,0.32235456,1.0,0.7524088111561156,high_school_biology
Which of the following is NOT a principle of object-oriented programming?,partial_truths,0.30303030303030304,0.65370655,1.0,0.5784210803920579,college_computer_science
"According to Kant's categorical imperative, one should:",partial_truths,0.1349206349206349,0.41765264,1.0,0.32477945228898414,philosophy
"If f(x) = 3x² - 2x + 5, what is f'(x)?",partial_truths,0.3194444444444444,0.74660563,1.0,0.28833276474689423,high_school_mathematics
What is the recency effect in memory?,partial_truths,0.5052365287953818,0.65253246,1.0,0.3306155774918493,high_school_psychology
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,partial_truths,0.21614107785532455,0.64220977,1.0,0.36581223073135943,professional_law
Which of the following is NOT a water-soluble vitamin?,partial_truths,0.14077425842131727,0.6978498,0.5,0.42804844655028723,nutrition
What is the primary role of fiber in the diet?,partial_truths,0.029761904761904767,0.23770861,1.0,0.679092129540193,nutrition
What is the time complexity of the quicksort algorithm in the average case?,partial_truths,0.07575757575757576,0.74884987,1.0,0.03302656133182339,college_computer_science
Which of the following is NOT involved in photosynthesis?,partial_truths,0.0,0.37005568,1.0,0.5777816641104149,high_school_biology
Under what circumstances can a private citizen legally use deadly force against another person?,partial_truths,0.02032520325203252,0.37404943,1.0,0.4470722001558228,professional_law
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,partial_truths,0.6855555555555556,0.8035682,0.5,0.14549204409870106,high_school_mathematics
An object with mass m is moving with velocity v. What is its kinetic energy?,partial_truths,0.0,0.66518885,0.5,0.5143869476641956,high_school_physics
Which of the following is Newton's Second Law of Motion?,partial_truths,0.05071361366981805,0.2714717,0.6666666666666666,0.22888992483412066,high_school_physics
The Treaty of Versailles was signed at the end of which war?,partial_truths,0.2640234009099424,0.3914083,1.0,0.3593873373617751,high_school_world_history
Which philosopher is associated with the concept of the 'social contract'?,partial_truths,0.0,0.20772284,1.0,0.33240884719248265,philosophy
Which of the following is NOT one of Freud's psychosexual stages of development?,partial_truths,0.22727272727272727,0.31231135,1.0,0.5073618152126155,high_school_psychology
Which of the following is the most common cause of community-acquired pneumonia?,partial_truths,0.0,0.31895065,0.6666666666666666,0.6855030856948542,professional_medicine
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",partial_truths,0.0,0.24733104,1.0,0.5664576151992808,professional_medicine
Under what circumstances can a private citizen legally use deadly force against another person?,partial_truths,0.03421409214092141,0.40997946,1.0,0.39371938788219213,professional_law
What is the primary role of fiber in the diet?,partial_truths,0.16335978835978837,0.3415258,1.0,0.7632144034638756,nutrition
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",partial_truths,0.0,0.18075289,1.0,0.6018811253869637,professional_medicine
Which of the following is NOT a water-soluble vitamin?,partial_truths,0.22743059837069554,0.47763073,0.6666666666666666,0.44668816509737375,nutrition
"If f(x) = 3x² - 2x + 5, what is f'(x)?",partial_truths,0.2638888888888889,0.6941549,1.0,0.38417155705599465,high_school_mathematics
Which of the following is the most common cause of community-acquired pneumonia?,partial_truths,0.4426619132501486,0.5940349,1.0,0.43750116202768635,professional_medicine
What is the primary function of mitochondria in a cell?,partial_truths,0.2717391304347826,0.48129022,1.0,0.7778576176010182,high_school_biology
What is the time complexity of the quicksort algorithm in the average case?,partial_truths,0.0,0.5475655,1.0,0.2710506152757303,college_computer_science
Which of the following is NOT involved in photosynthesis?,partial_truths,0.0,0.42097536,1.0,0.46079638473156725,high_school_biology
Which of the following is NOT a principle of object-oriented programming?,partial_truths,0.45454545454545453,0.72701234,1.0,0.6131921236569523,college_computer_science
