question,subject,correct_answer,llm_answer,is_correct,confidence,response_time,distractor_set,distractor_type,model
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,½mv²,True,100.0,0.4116480350494385,mmlu_distractors_partial_truths,partial_truths,gpt-4o
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,90.0,0.4753711223602295,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,100.0,0.392193078994751,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,"Thylakoid membranes, where oxygen is solely produced without light",False,95.0,0.4537069797515869,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,100.0,0.3313910961151123,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,100.0,0.3653900623321533,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,100.0,0.5062272548675537,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,100.0,0.3610522747039795,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,1.5484180450439453,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.3764200210571289,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,0.3460390567779541,mmlu_distractors_partial_truths,partial_truths,gpt-4o
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.34763121604919434,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,100.0,0.4020700454711914,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,100.0,0.6263971328735352,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,0.36834287643432617,mmlu_distractors_partial_truths,partial_truths,gpt-4o
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,mv²,False,100.0,0.35584521293640137,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,100.0,0.4103586673736572,mmlu_distractors_partial_truths,partial_truths,gpt-4o
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,90.0,0.6967511177062988,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,100.0,0.37151217460632324,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,100.0,0.5046257972717285,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,1.6981439590454102,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,95.0,0.4136171340942383,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,95.0,0.7117419242858887,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,100.0,0.5059871673583984,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.4119858741760254,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,100.0,0.3904128074645996,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.34418511390686035,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,100.0,0.3498837947845459,mmlu_distractors_partial_truths,partial_truths,gpt-4o
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.41156721115112305,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,100.0,0.46636009216308594,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,100.0,1.2076058387756348,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,100.0,0.36578798294067383,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,100.0,0.4304361343383789,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,100.0,0.43851804733276367,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,100.0,4.178344964981079,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,100.0,0.38048696517944336,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,100.0,0.4306039810180664,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,100.0,0.4709291458129883,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,100.0,0.32369399070739746,mmlu_distractors_partial_truths,partial_truths,gpt-4o
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,90.0,0.6271438598632812,mmlu_distractors_partial_truths,partial_truths,gpt-4o
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,½mv²,True,100.0,0.4168691635131836,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,85.0,0.5015602111816406,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.39914679527282715,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,100.0,0.5528576374053955,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,100.0,0.6562809944152832,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,1.891124963760376,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.41564083099365234,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,100.0,0.5077331066131592,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,100.0,0.4655148983001709,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,100.0,0.478302001953125,mmlu_distractors_partial_truths,partial_truths,gpt-4o
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,1.0324501991271973,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,0.4029068946838379,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,100.0,0.35771799087524414,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,100.0,0.40467095375061035,mmlu_distractors_partial_truths,partial_truths,gpt-4o
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,90.0,0.6629559993743896,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.3799469470977783,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,2.419198989868164,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,100.0,0.6097269058227539,mmlu_distractors_partial_truths,partial_truths,gpt-4o
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.797583818435669,mmlu_distractors_partial_truths,partial_truths,gpt-4o
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,mv²,False,100.0,0.45378684997558594,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,100.0,0.6740241050720215,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,100.0,0.48253893852233887,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,95.0,0.7168459892272949,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,0.3822798728942871,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,100.0,0.5831601619720459,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,100.0,0.5032520294189453,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.3802831172943115,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,:,False,,1.6067969799041748,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,100.0,0.4675872325897217,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,90.0,0.41512393951416016,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,100.0,0.41905975341796875,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,100.0,0.4444003105163574,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,100.0,0.41273021697998047,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,100.0,0.39574503898620605,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,100.0,0.5804810523986816,mmlu_distractors_partial_truths,partial_truths,gpt-4o
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.36092519760131836,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,100.0,0.5509369373321533,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,100.0,0.4085817337036133,mmlu_distractors_partial_truths,partial_truths,gpt-4o
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,½mv²,True,100.0,0.3093440532684326,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,95.0,0.4449307918548584,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,95.0,0.4096231460571289,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,95.0,0.5536189079284668,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,100.0,0.44548702239990234,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,100.0,0.5069780349731445,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,0.3186490535736084,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,100.0,0.47504496574401855,mmlu_distractors_partial_truths,partial_truths,gpt-4o
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,90.0,0.5106468200683594,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,3.9029629230499268,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,100.0,0.42186403274536133,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,100.0,0.32843804359436035,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,100.0,0.49005794525146484,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.37989020347595215,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.3917350769042969,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,90.0,0.40947413444519043,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,100.0,0.3863070011138916,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,100.0,0.5273532867431641,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,100.0,0.42102932929992676,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,100.0,0.5453381538391113,mmlu_distractors_partial_truths,partial_truths,gpt-4o
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.4382588863372803,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,95.0,1.5623180866241455,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,100.0,0.49129605293273926,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,95.0,0.5739729404449463,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,100.0,0.4691751003265381,mmlu_distractors_partial_truths,partial_truths,gpt-4o
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,mv²,False,100.0,0.40795207023620605,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,2.0856029987335205,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.3047912120819092,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,85.0,0.4530928134918213,mmlu_distractors_partial_truths,partial_truths,gpt-4o
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,95.0,0.5510492324829102,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,100.0,0.3463008403778076,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,100.0,0.4079868793487549,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,95.0,0.6094441413879395,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,100.0,0.8810689449310303,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,0.5799040794372559,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,100.0,1.043792724609375,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,0.3985590934753418,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,100.0,0.41495585441589355,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,95.0,1.1524369716644287,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,100.0,0.5976829528808594,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,,1.6610350608825684,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,100.0,1.0069868564605713,mmlu_distractors_partial_truths,partial_truths,gpt-4o
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,90.0,0.49190378189086914,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,100.0,0.40935492515563965,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,100.0,0.40062904357910156,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,100.0,0.4322800636291504,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,95.0,1.6553688049316406,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,95.0,0.39052891731262207,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,1.2785749435424805,mmlu_distractors_partial_truths,partial_truths,gpt-4o
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,½mv,False,100.0,0.4611489772796631,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.4035489559173584,mmlu_distractors_partial_truths,partial_truths,gpt-4o
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.47042274475097656,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,100.0,0.3870420455932617,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,100.0,0.38431525230407715,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.4165918827056885,mmlu_distractors_partial_truths,partial_truths,gpt-4o
